iteration,current_cost,best_cost,temperature
1,965.297,965.297,289.589
2,965.297,965.297,289.589
3,965.297,965.297,289.589
4,973.017,965.297,289.589
5,973.017,965.297,289.589
6,965.297,965.297,289.589
7,965.297,965.297,289.589
8,965.297,965.297,289.589
9,965.297,965.297,289.589
10,965.297,965.297,289.589
11,965.297,965.297,289.589
12,965.297,965.297,289.589
13,965.297,965.297,289.589
14,965.297,965.297,289.589
15,974.676,965.297,289.589
16,974.676,965.297,289.589
17,974.676,965.297,289.589
18,974.676,965.297,289.589
19,974.676,965.297,289.589
20,974.676,965.297,289.589
21,974.676,965.297,289.589
22,991.328,965.297,289.589
23,991.328,965.297,289.589
24,991.328,965.297,289.589
25,991.328,965.297,289.589
26,971.822,965.297,289.589
27,971.822,965.297,289.589
28,971.822,965.297,289.589
29,971.822,965.297,289.589
30,971.822,965.297,289.589
31,971.822,965.297,289.589
32,971.822,965.297,289.589
33,971.822,965.297,289.589
34,971.822,965.297,289.589
35,971.822,965.297,289.589
36,971.822,965.297,289.589
37,971.822,965.297,289.589
38,971.822,965.297,289.589
39,971.822,965.297,289.589
40,971.822,965.297,289.589
41,1324.05,965.297,286.693
42,1324.05,965.297,286.693
43,1324.05,965.297,286.693
44,1324.05,965.297,286.693
45,971.822,965.297,286.693
46,971.822,965.297,286.693
47,965.297,965.297,286.693
48,965.297,965.297,286.693
49,965.297,965.297,286.693
50,965.297,965.297,286.693
51,965.297,965.297,286.693
52,965.297,965.297,286.693
53,965.297,965.297,286.693
54,965.297,965.297,286.693
55,965.297,965.297,286.693
56,965.297,965.297,286.693
57,965.297,965.297,286.693
58,997.86,965.297,286.693
59,997.86,965.297,286.693
60,997.86,965.297,286.693
61,997.86,965.297,286.693
62,997.86,965.297,286.693
63,965.297,965.297,286.693
64,965.297,965.297,286.693
65,965.297,965.297,286.693
66,965.297,965.297,286.693
67,965.297,965.297,286.693
68,965.297,965.297,286.693
69,965.297,965.297,286.693
70,965.297,965.297,286.693
71,965.297,965.297,286.693
72,965.297,965.297,286.693
73,965.297,965.297,286.693
74,965.297,965.297,286.693
75,965.297,965.297,286.693
76,965.297,965.297,286.693
77,965.297,965.297,286.693
78,965.297,965.297,286.693
79,965.297,965.297,286.693
80,965.297,965.297,286.693
81,965.297,965.297,283.826
82,965.297,965.297,283.826
83,965.297,965.297,283.826
84,965.297,965.297,283.826
85,965.297,965.297,283.826
86,965.297,965.297,283.826
87,965.297,965.297,283.826
88,965.297,965.297,283.826
89,974.676,965.297,283.826
90,974.676,965.297,283.826
91,974.676,965.297,283.826
92,974.676,965.297,283.826
93,974.676,965.297,283.826
94,974.676,965.297,283.826
95,974.676,965.297,283.826
96,974.676,965.297,283.826
97,974.676,965.297,283.826
98,974.676,965.297,283.826
99,1078.78,965.297,283.826
100,1078.78,965.297,283.826
101,986.888,965.297,283.826
102,986.888,965.297,283.826
103,986.888,965.297,283.826
104,986.888,965.297,283.826
105,996.516,965.297,283.826
106,996.516,965.297,283.826
107,996.516,965.297,283.826
108,996.516,965.297,283.826
109,1119.16,965.297,283.826
110,1116.31,965.297,283.826
111,993.663,965.297,283.826
112,1152.86,965.297,283.826
113,1152.86,965.297,283.826
114,1152.86,965.297,283.826
115,1459.27,965.297,283.826
116,1459.27,965.297,283.826
117,1459.27,965.297,283.826
118,1394.81,965.297,283.826
119,1394.81,965.297,283.826
120,1837.11,965.297,283.826
121,1837.11,965.297,280.988
122,1837.11,965.297,280.988
123,1509.65,965.297,280.988
124,1509.65,965.297,280.988
125,1228.8,965.297,280.988
126,1228.8,965.297,280.988
127,1228.8,965.297,280.988
128,1228.8,965.297,280.988
129,1228.8,965.297,280.988
130,1228.8,965.297,280.988
131,1139.46,965.297,280.988
132,1139.46,965.297,280.988
133,1139.46,965.297,280.988
134,984.816,965.297,280.988
135,984.816,965.297,280.988
136,984.816,965.297,280.988
137,984.816,965.297,280.988
138,984.816,965.297,280.988
139,984.816,965.297,280.988
140,967.056,965.297,280.988
141,967.056,965.297,280.988
142,967.056,965.297,280.988
143,967.056,965.297,280.988
144,967.056,965.297,280.988
145,967.056,965.297,280.988
146,987.659,965.297,280.988
147,987.659,965.297,280.988
148,1155.26,965.297,280.988
149,1155.26,965.297,280.988
150,1155.26,965.297,280.988
151,1166.89,965.297,280.988
152,1163.71,965.297,280.988
153,1163.71,965.297,280.988
154,1163.71,965.297,280.988
155,1163.71,965.297,280.988
156,1163.71,965.297,280.988
157,1163.71,965.297,280.988
158,1163.71,965.297,280.988
159,1025.54,965.297,280.988
160,1025.54,965.297,280.988
161,1025.54,965.297,278.178
162,1025.54,965.297,278.178
163,1001.95,965.297,278.178
164,937.597,937.597,278.178
165,937.597,937.597,278.178
166,946.976,937.597,278.178
167,946.976,937.597,278.178
168,892.019,892.019,278.178
169,892.019,892.019,278.178
170,892.019,892.019,278.178
171,892.019,892.019,278.178
172,892.019,892.019,278.178
173,1013.29,892.019,278.178
174,1013.29,892.019,278.178
175,1719.98,892.019,278.178
176,1718.08,892.019,278.178
177,1682.51,892.019,278.178
178,1682.51,892.019,278.178
179,1733.66,892.019,278.178
180,1733.66,892.019,278.178
181,1733.66,892.019,278.178
182,1733.66,892.019,278.178
183,1733.66,892.019,278.178
184,1733.66,892.019,278.178
185,1733.66,892.019,278.178
186,1709.56,892.019,278.178
187,1684.05,892.019,278.178
188,1684.05,892.019,278.178
189,1684.05,892.019,278.178
190,1684.05,892.019,278.178
191,1684.05,892.019,278.178
192,1684.05,892.019,278.178
193,1643.93,892.019,278.178
194,1643.93,892.019,278.178
195,1643.93,892.019,278.178
196,1643.93,892.019,278.178
197,1643.93,892.019,278.178
198,1643.93,892.019,278.178
199,1643.93,892.019,278.178
200,1643.93,892.019,278.178
201,1643.93,892.019,275.396
202,1643.93,892.019,275.396
203,1643.93,892.019,275.396
204,1643.93,892.019,275.396
205,1643.93,892.019,275.396
206,1643.93,892.019,275.396
207,1704.93,892.019,275.396
208,1704.93,892.019,275.396
209,1697.02,892.019,275.396
210,1697.02,892.019,275.396
211,1697.02,892.019,275.396
212,1412.36,892.019,275.396
213,1412.36,892.019,275.396
214,1385.5,892.019,275.396
215,1385.5,892.019,275.396
216,1654.29,892.019,275.396
217,1654.29,892.019,275.396
218,2059.19,892.019,275.396
219,1654.29,892.019,275.396
220,2087.23,892.019,275.396
221,2087.23,892.019,275.396
222,2087.23,892.019,275.396
223,2087.23,892.019,275.396
224,2087.23,892.019,275.396
225,1956.17,892.019,275.396
226,1956.17,892.019,275.396
227,1956.17,892.019,275.396
228,2258.96,892.019,275.396
229,2258.96,892.019,275.396
230,2258.96,892.019,275.396
231,2258.96,892.019,275.396
232,2258.96,892.019,275.396
233,2258.96,892.019,275.396
234,2258.96,892.019,275.396
235,2280.77,892.019,275.396
236,1873.32,892.019,275.396
237,1828.35,892.019,275.396
238,1828.35,892.019,275.396
239,1828.35,892.019,275.396
240,1828.35,892.019,275.396
241,1828.35,892.019,272.642
242,1596.44,892.019,272.642
243,1684.48,892.019,272.642
244,1684.48,892.019,272.642
245,1684.48,892.019,272.642
246,1684.48,892.019,272.642
247,1684.48,892.019,272.642
248,1618.08,892.019,272.642
249,1604.82,892.019,272.642
250,1619.64,892.019,272.642
251,1619.64,892.019,272.642
252,1619.64,892.019,272.642
253,1619.64,892.019,272.642
254,1619.64,892.019,272.642
255,1619.64,892.019,272.642
256,1619.64,892.019,272.642
257,1619.64,892.019,272.642
258,1619.64,892.019,272.642
259,1619.64,892.019,272.642
260,1619.64,892.019,272.642
261,1619.64,892.019,272.642
262,1619.64,892.019,272.642
263,1619.64,892.019,272.642
264,1619.64,892.019,272.642
265,1619.64,892.019,272.642
266,1397.01,892.019,272.642
267,1397.01,892.019,272.642
268,1397.01,892.019,272.642
269,1397.01,892.019,272.642
270,1397.01,892.019,272.642
271,1397.01,892.019,272.642
272,1397.01,892.019,272.642
273,1397.01,892.019,272.642
274,1397.01,892.019,272.642
275,1397.01,892.019,272.642
276,1165.37,892.019,272.642
277,1165.37,892.019,272.642
278,1165.37,892.019,272.642
279,1165.37,892.019,272.642
280,1165.37,892.019,272.642
281,1165.37,892.019,269.916
282,1165.37,892.019,269.916
283,1165.37,892.019,269.916
284,1106.45,892.019,269.916
285,1106.45,892.019,269.916
286,986.606,892.019,269.916
287,986.606,892.019,269.916
288,1045.54,892.019,269.916
289,1045.54,892.019,269.916
290,1045.54,892.019,269.916
291,1045.54,892.019,269.916
292,989.083,892.019,269.916
293,989.083,892.019,269.916
294,961.552,892.019,269.916
295,961.552,892.019,269.916
296,975.055,892.019,269.916
297,972.197,892.019,269.916
298,972.197,892.019,269.916
299,963.714,892.019,269.916
300,969.685,892.019,269.916
301,1281.04,892.019,269.916
302,1212.25,892.019,269.916
303,1212.25,892.019,269.916
304,1212.25,892.019,269.916
305,1212.25,892.019,269.916
306,1212.25,892.019,269.916
307,1305.07,892.019,269.916
308,993.716,892.019,269.916
309,993.716,892.019,269.916
310,993.716,892.019,269.916
311,1311.08,892.019,269.916
312,946.537,892.019,269.916
313,946.537,892.019,269.916
314,946.537,892.019,269.916
315,946.537,892.019,269.916
316,946.537,892.019,269.916
317,946.537,892.019,269.916
318,946.537,892.019,269.916
319,899.157,892.019,269.916
320,899.157,892.019,269.916
321,899.157,892.019,267.217
322,899.157,892.019,267.217
323,899.157,892.019,267.217
324,899.157,892.019,267.217
325,1197.11,892.019,267.217
326,1197.11,892.019,267.217
327,1197.11,892.019,267.217
328,1197.11,892.019,267.217
329,1197.11,892.019,267.217
330,1197.11,892.019,267.217
331,1197.11,892.019,267.217
332,1197.11,892.019,267.217
333,1197.11,892.019,267.217
334,1197.11,892.019,267.217
335,1334.17,892.019,267.217
336,1334.17,892.019,267.217
337,1197.11,892.019,267.217
338,1197.11,892.019,267.217
339,1197.11,892.019,267.217
340,1239.18,892.019,267.217
341,1239.18,892.019,267.217
342,1239.18,892.019,267.217
343,1239.18,892.019,267.217
344,1592.55,892.019,267.217
345,1592.55,892.019,267.217
346,1264.51,892.019,267.217
347,1191.8,892.019,267.217
348,1191.8,892.019,267.217
349,940.561,892.019,267.217
350,1099.64,892.019,267.217
351,1099.64,892.019,267.217
352,1333.49,892.019,267.217
353,1333.49,892.019,267.217
354,1333.49,892.019,267.217
355,1333.49,892.019,267.217
356,1333.49,892.019,267.217
357,1404.61,892.019,267.217
358,1404.61,892.019,267.217
359,1611.84,892.019,267.217
360,1631.84,892.019,267.217
361,1631.84,892.019,264.545
362,1648.05,892.019,264.545
363,1648.05,892.019,264.545
364,1628.05,892.019,264.545
365,1628.05,892.019,264.545
366,1628.05,892.019,264.545
367,1537.88,892.019,264.545
368,1537.88,892.019,264.545
369,1537.88,892.019,264.545
370,1222.54,892.019,264.545
371,1222.54,892.019,264.545
372,1222.54,892.019,264.545
373,1222.54,892.019,264.545
374,1222.54,892.019,264.545
375,1222.54,892.019,264.545
376,1390.32,892.019,264.545
377,1342.89,892.019,264.545
378,1246.39,892.019,264.545
379,1260.61,892.019,264.545
380,1260.61,892.019,264.545
381,1192.67,892.019,264.545
382,1192.67,892.019,264.545
383,1192.67,892.019,264.545
384,1192.67,892.019,264.545
385,1192.67,892.019,264.545
386,1192.67,892.019,264.545
387,1192.67,892.019,264.545
388,1262.22,892.019,264.545
389,1262.22,892.019,264.545
390,1262.22,892.019,264.545
391,1234.49,892.019,264.545
392,1234.49,892.019,264.545
393,1234.49,892.019,264.545
394,1234.49,892.019,264.545
395,1261.95,892.019,264.545
396,1218.65,892.019,264.545
397,1212.12,892.019,264.545
398,1212.12,892.019,264.545
399,1212.12,892.019,264.545
400,1212.12,892.019,264.545
401,1212.12,892.019,261.899
402,1159.83,892.019,261.899
403,1217.77,892.019,261.899
404,1569.81,892.019,261.899
405,1326.1,892.019,261.899
406,1245.51,892.019,261.899
407,1245.51,892.019,261.899
408,1258.57,892.019,261.899
409,1320.72,892.019,261.899
410,996.012,892.019,261.899
411,996.012,892.019,261.899
412,1026.99,892.019,261.899
413,1026.99,892.019,261.899
414,943.83,892.019,261.899
415,943.83,892.019,261.899
416,943.83,892.019,261.899
417,943.83,892.019,261.899
418,930.263,892.019,261.899
419,930.263,892.019,261.899
420,930.263,892.019,261.899
421,930.263,892.019,261.899
422,930.263,892.019,261.899
423,930.263,892.019,261.899
424,930.263,892.019,261.899
425,930.263,892.019,261.899
426,930.263,892.019,261.899
427,930.263,892.019,261.899
428,930.263,892.019,261.899
429,930.263,892.019,261.899
430,930.263,892.019,261.899
431,930.263,892.019,261.899
432,930.263,892.019,261.899
433,930.263,892.019,261.899
434,930.263,892.019,261.899
435,930.263,892.019,261.899
436,930.263,892.019,261.899
437,955.659,892.019,261.899
438,955.659,892.019,261.899
439,955.659,892.019,261.899
440,955.659,892.019,261.899
441,955.659,892.019,259.28
442,955.659,892.019,259.28
443,955.659,892.019,259.28
444,955.659,892.019,259.28
445,1030.2,892.019,259.28
446,1030.2,892.019,259.28
447,1030.2,892.019,259.28
448,1061.38,892.019,259.28
449,1061.38,892.019,259.28
450,1061.38,892.019,259.28
451,1061.38,892.019,259.28
452,1061.38,892.019,259.28
453,1109.26,892.019,259.28
454,1109.26,892.019,259.28
455,1035.15,892.019,259.28
456,1035.15,892.019,259.28
457,1035.15,892.019,259.28
458,1035.15,892.019,259.28
459,1035.15,892.019,259.28
460,1035.15,892.019,259.28
461,1035.15,892.019,259.28
462,1035.15,892.019,259.28
463,1035.15,892.019,259.28
464,1035.15,892.019,259.28
465,1049.41,892.019,259.28
466,1049.41,892.019,259.28
467,1049.41,892.019,259.28
468,1049.41,892.019,259.28
469,1049.41,892.019,259.28
470,1049.41,892.019,259.28
471,1049.41,892.019,259.28
472,1049.41,892.019,259.28
473,1049.41,892.019,259.28
474,1049.41,892.019,259.28
475,1049.41,892.019,259.28
476,1049.41,892.019,259.28
477,1049.41,892.019,259.28
478,1049.41,892.019,259.28
479,1049.41,892.019,259.28
480,987.061,892.019,259.28
481,987.061,892.019,256.687
482,1325.14,892.019,256.687
483,1325.14,892.019,256.687
484,1325.14,892.019,256.687
485,1369.56,892.019,256.687
486,1384.91,892.019,256.687
487,1384.91,892.019,256.687
488,1384.91,892.019,256.687
489,1384.91,892.019,256.687
490,1075.18,892.019,256.687
491,1075.18,892.019,256.687
492,1075.18,892.019,256.687
493,988.761,892.019,256.687
494,988.761,892.019,256.687
495,1359.37,892.019,256.687
496,1359.37,892.019,256.687
497,1359.37,892.019,256.687
498,1359.37,892.019,256.687
499,1325.74,892.019,256.687
500,1207.24,892.019,256.687
501,1207.24,892.019,256.687
502,1221.22,892.019,256.687
503,1221.22,892.019,256.687
504,1221.22,892.019,256.687
505,1198.48,892.019,256.687
506,1198.48,892.019,256.687
507,1198.48,892.019,256.687
508,914.132,892.019,256.687
509,914.132,892.019,256.687
510,914.132,892.019,256.687
511,914.132,892.019,256.687
512,914.132,892.019,256.687
513,914.132,892.019,256.687
514,914.132,892.019,256.687
515,914.132,892.019,256.687
516,914.132,892.019,256.687
517,914.132,892.019,256.687
518,914.132,892.019,256.687
519,914.132,892.019,256.687
520,914.132,892.019,256.687
521,914.132,892.019,254.12
522,914.132,892.019,254.12
523,914.132,892.019,254.12
524,914.132,892.019,254.12
525,914.132,892.019,254.12
526,968.763,892.019,254.12
527,968.763,892.019,254.12
528,968.763,892.019,254.12
529,918.691,892.019,254.12
530,918.691,892.019,254.12
531,918.691,892.019,254.12
532,1021.13,892.019,254.12
533,1021.13,892.019,254.12
534,1021.13,892.019,254.12
535,1011.7,892.019,254.12
536,1011.7,892.019,254.12
537,1011.7,892.019,254.12
538,1011.7,892.019,254.12
539,1014.63,892.019,254.12
540,1014.63,892.019,254.12
541,1014.63,892.019,254.12
542,1014.63,892.019,254.12
543,1014.63,892.019,254.12
544,1004.7,892.019,254.12
545,1004.7,892.019,254.12
546,1004.7,892.019,254.12
547,1004.7,892.019,254.12
548,1004.7,892.019,254.12
549,948.192,892.019,254.12
550,948.192,892.019,254.12
551,948.192,892.019,254.12
552,957.643,892.019,254.12
553,957.643,892.019,254.12
554,1262.07,892.019,254.12
555,957.643,892.019,254.12
556,957.643,892.019,254.12
557,957.643,892.019,254.12
558,957.643,892.019,254.12
559,957.643,892.019,254.12
560,957.643,892.019,254.12
561,957.643,892.019,251.579
562,957.643,892.019,251.579
563,957.643,892.019,251.579
564,957.643,892.019,251.579
565,957.643,892.019,251.579
566,957.643,892.019,251.579
567,957.643,892.019,251.579
568,957.643,892.019,251.579
569,957.643,892.019,251.579
570,957.643,892.019,251.579
571,957.643,892.019,251.579
572,957.643,892.019,251.579
573,957.643,892.019,251.579
574,957.643,892.019,251.579
575,957.643,892.019,251.579
576,885.635,885.635,251.579
577,885.635,885.635,251.579
578,885.635,885.635,251.579
579,885.635,885.635,251.579
580,885.635,885.635,251.579
581,1604.36,885.635,251.579
582,1526.01,885.635,251.579
583,1526.01,885.635,251.579
584,1526.01,885.635,251.579
585,1526.01,885.635,251.579
586,1526.01,885.635,251.579
587,1211.12,885.635,251.579
588,1211.12,885.635,251.579
589,1211.12,885.635,251.579
590,1211.12,885.635,251.579
591,1211.12,885.635,251.579
592,1211.12,885.635,251.579
593,1211.12,885.635,251.579
594,1211.12,885.635,251.579
595,1211.12,885.635,251.579
596,1211.12,885.635,251.579
597,1232.07,885.635,251.579
598,1232.07,885.635,251.579
599,1232.07,885.635,251.579
600,1232.07,885.635,251.579
601,1232.07,885.635,249.063
602,1232.07,885.635,249.063
603,1232.07,885.635,249.063
604,1232.07,885.635,249.063
605,955.605,885.635,249.063
606,955.605,885.635,249.063
607,955.605,885.635,249.063
608,953.78,885.635,249.063
609,953.78,885.635,249.063
610,897.183,885.635,249.063
611,897.183,885.635,249.063
612,897.183,885.635,249.063
613,897.183,885.635,249.063
614,897.183,885.635,249.063
615,897.183,885.635,249.063
616,897.183,885.635,249.063
617,897.183,885.635,249.063
618,897.183,885.635,249.063
619,897.183,885.635,249.063
620,897.183,885.635,249.063
621,897.183,885.635,249.063
622,897.183,885.635,249.063
623,897.183,885.635,249.063
624,897.183,885.635,249.063
625,897.183,885.635,249.063
626,897.183,885.635,249.063
627,897.183,885.635,249.063
628,897.183,885.635,249.063
629,897.183,885.635,249.063
630,869.99,869.99,249.063
631,900.45,869.99,249.063
632,900.45,869.99,249.063
633,900.45,869.99,249.063
634,897.611,869.99,249.063
635,897.611,869.99,249.063
636,897.611,869.99,249.063
637,897.611,869.99,249.063
638,897.611,869.99,249.063
639,897.611,869.99,249.063
640,897.611,869.99,249.063
641,897.611,869.99,246.573
642,897.611,869.99,246.573
643,897.611,869.99,246.573
644,897.611,869.99,246.573
645,897.611,869.99,246.573
646,897.611,869.99,246.573
647,897.611,869.99,246.573
648,897.611,869.99,246.573
649,897.611,869.99,246.573
650,897.611,869.99,246.573
651,897.611,869.99,246.573
652,897.611,869.99,246.573
653,945.41,869.99,246.573
654,945.41,869.99,246.573
655,945.41,869.99,246.573
656,945.41,869.99,246.573
657,945.41,869.99,246.573
658,945.41,869.99,246.573
659,945.41,869.99,246.573
660,927.441,869.99,246.573
661,927.441,869.99,246.573
662,927.441,869.99,246.573
663,927.441,869.99,246.573
664,927.441,869.99,246.573
665,927.441,869.99,246.573
666,913.086,869.99,246.573
667,895.504,869.99,246.573
668,895.504,869.99,246.573
669,895.504,869.99,246.573
670,895.504,869.99,246.573
671,895.504,869.99,246.573
672,895.504,869.99,246.573
673,895.504,869.99,246.573
674,895.504,869.99,246.573
675,895.504,869.99,246.573
676,895.504,869.99,246.573
677,895.504,869.99,246.573
678,895.504,869.99,246.573
679,895.504,869.99,246.573
680,1270.4,869.99,246.573
681,1270.4,869.99,244.107
682,1270.4,869.99,244.107
683,1270.4,869.99,244.107
684,1270.4,869.99,244.107
685,1270.4,869.99,244.107
686,1270.4,869.99,244.107
687,1270.4,869.99,244.107
688,1270.4,869.99,244.107
689,895.504,869.99,244.107
690,895.504,869.99,244.107
691,895.504,869.99,244.107
692,895.504,869.99,244.107
693,895.504,869.99,244.107
694,895.504,869.99,244.107
695,895.504,869.99,244.107
696,895.504,869.99,244.107
697,895.504,869.99,244.107
698,904.883,869.99,244.107
699,904.883,869.99,244.107
700,904.883,869.99,244.107
701,904.883,869.99,244.107
702,904.883,869.99,244.107
703,904.883,869.99,244.107
704,904.883,869.99,244.107
705,904.883,869.99,244.107
706,904.883,869.99,244.107
707,904.883,869.99,244.107
708,904.883,869.99,244.107
709,904.883,869.99,244.107
710,904.883,869.99,244.107
711,904.883,869.99,244.107
712,904.883,869.99,244.107
713,904.883,869.99,244.107
714,904.883,869.99,244.107
715,904.883,869.99,244.107
716,1360.46,869.99,244.107
717,1360.46,869.99,244.107
718,1360.46,869.99,244.107
719,1031.75,869.99,244.107
720,1031.75,869.99,244.107
721,997.09,869.99,241.666
722,997.09,869.99,241.666
723,997.09,869.99,241.666
724,939.662,869.99,241.666
725,939.662,869.99,241.666
726,939.662,869.99,241.666
727,935.194,869.99,241.666
728,935.194,869.99,241.666
729,935.194,869.99,241.666
730,935.194,869.99,241.666
731,935.194,869.99,241.666
732,935.194,869.99,241.666
733,935.194,869.99,241.666
734,935.194,869.99,241.666
735,930.136,869.99,241.666
736,930.136,869.99,241.666
737,930.136,869.99,241.666
738,930.136,869.99,241.666
739,1080.06,869.99,241.666
740,1080.06,869.99,241.666
741,1080.06,869.99,241.666
742,994.914,869.99,241.666
743,994.914,869.99,241.666
744,977.332,869.99,241.666
745,977.332,869.99,241.666
746,977.332,869.99,241.666
747,977.332,869.99,241.666
748,977.332,869.99,241.666
749,1673.07,869.99,241.666
750,1828.83,869.99,241.666
751,1828.83,869.99,241.666
752,1828.83,869.99,241.666
753,1828.83,869.99,241.666
754,1828.83,869.99,241.666
755,1828.83,869.99,241.666
756,1828.83,869.99,241.666
757,1828.83,869.99,241.666
758,1507.42,869.99,241.666
759,1150.83,869.99,241.666
760,1150.83,869.99,241.666
761,1150.83,869.99,239.249
762,1150.83,869.99,239.249
763,1134.51,869.99,239.249
764,1003.48,869.99,239.249
765,1003.48,869.99,239.249
766,1003.48,869.99,239.249
767,1003.48,869.99,239.249
768,1028.3,869.99,239.249
769,1028.3,869.99,239.249
770,1028.3,869.99,239.249
771,1028.3,869.99,239.249
772,1028.3,869.99,239.249
773,1806.43,869.99,239.249
774,1788.24,869.99,239.249
775,1869.89,869.99,239.249
776,1869.89,869.99,239.249
777,1941.61,869.99,239.249
778,1941.61,869.99,239.249
779,1941.61,869.99,239.249
780,1833.5,869.99,239.249
781,1833.5,869.99,239.249
782,1811.43,869.99,239.249
783,1643.64,869.99,239.249
784,1643.64,869.99,239.249
785,1643.64,869.99,239.249
786,1643.64,869.99,239.249
787,992.296,869.99,239.249
788,992.296,869.99,239.249
789,992.296,869.99,239.249
790,992.296,869.99,239.249
791,992.296,869.99,239.249
792,992.296,869.99,239.249
793,1003.92,869.99,239.249
794,1003.92,869.99,239.249
795,1003.92,869.99,239.249
796,992.296,869.99,239.249
797,992.296,869.99,239.249
798,992.296,869.99,239.249
799,992.296,869.99,239.249
800,992.296,869.99,239.249
801,992.296,869.99,236.857
802,992.296,869.99,236.857
803,992.296,869.99,236.857
804,992.296,869.99,236.857
805,992.296,869.99,236.857
806,992.296,869.99,236.857
807,992.296,869.99,236.857
808,992.296,869.99,236.857
809,992.296,869.99,236.857
810,992.296,869.99,236.857
811,992.296,869.99,236.857
812,992.296,869.99,236.857
813,984.566,869.99,236.857
814,984.566,869.99,236.857
815,984.566,869.99,236.857
816,984.566,869.99,236.857
817,984.566,869.99,236.857
818,939.762,869.99,236.857
819,939.762,869.99,236.857
820,939.762,869.99,236.857
821,953.589,869.99,236.857
822,953.589,869.99,236.857
823,953.589,869.99,236.857
824,953.589,869.99,236.857
825,953.589,869.99,236.857
826,953.589,869.99,236.857
827,953.589,869.99,236.857
828,1007.49,869.99,236.857
829,1007.49,869.99,236.857
830,1007.49,869.99,236.857
831,1007.49,869.99,236.857
832,1007.49,869.99,236.857
833,1007.49,869.99,236.857
834,1007.49,869.99,236.857
835,1007.49,869.99,236.857
836,1007.49,869.99,236.857
837,911.577,869.99,236.857
838,911.577,869.99,236.857
839,868.026,868.026,236.857
840,868.026,868.026,236.857
841,868.026,868.026,234.488
842,868.026,868.026,234.488
843,913.817,868.026,234.488
844,913.817,868.026,234.488
845,913.817,868.026,234.488
846,927.786,868.026,234.488
847,927.786,868.026,234.488
848,927.786,868.026,234.488
849,927.786,868.026,234.488
850,927.786,868.026,234.488
851,953.474,868.026,234.488
852,953.474,868.026,234.488
853,953.474,868.026,234.488
854,933.769,868.026,234.488
855,933.769,868.026,234.488
856,1277.42,868.026,234.488
857,933.769,868.026,234.488
858,933.769,868.026,234.488
859,933.769,868.026,234.488
860,933.769,868.026,234.488
861,946.551,868.026,234.488
862,1234.61,868.026,234.488
863,1234.61,868.026,234.488
864,1195.45,868.026,234.488
865,1195.45,868.026,234.488
866,1195.45,868.026,234.488
867,1195.45,868.026,234.488
868,1195.45,868.026,234.488
869,1195.45,868.026,234.488
870,1195.45,868.026,234.488
871,1195.45,868.026,234.488
872,1195.45,868.026,234.488
873,1195.45,868.026,234.488
874,1195.45,868.026,234.488
875,1195.45,868.026,234.488
876,1195.45,868.026,234.488
877,1195.45,868.026,234.488
878,1195.45,868.026,234.488
879,1195.45,868.026,234.488
880,1217.84,868.026,234.488
881,1195.45,868.026,232.143
882,914.076,868.026,232.143
883,933.493,868.026,232.143
884,933.493,868.026,232.143
885,933.493,868.026,232.143
886,933.493,868.026,232.143
887,933.493,868.026,232.143
888,933.493,868.026,232.143
889,933.493,868.026,232.143
890,933.493,868.026,232.143
891,933.493,868.026,232.143
892,933.493,868.026,232.143
893,933.493,868.026,232.143
894,933.493,868.026,232.143
895,933.493,868.026,232.143
896,933.493,868.026,232.143
897,933.493,868.026,232.143
898,933.493,868.026,232.143
899,982.162,868.026,232.143
900,982.162,868.026,232.143
901,971.065,868.026,232.143
902,1171.18,868.026,232.143
903,1134.41,868.026,232.143
904,1134.41,868.026,232.143
905,1097.37,868.026,232.143
906,1053.69,868.026,232.143
907,1053.69,868.026,232.143
908,1053.69,868.026,232.143
909,1053.69,868.026,232.143
910,1053.69,868.026,232.143
911,1053.69,868.026,232.143
912,1053.69,868.026,232.143
913,1053.69,868.026,232.143
914,1053.69,868.026,232.143
915,1053.69,868.026,232.143
916,1053.69,868.026,232.143
917,1053.69,868.026,232.143
918,1053.69,868.026,232.143
919,1053.69,868.026,232.143
920,1053.69,868.026,232.143
921,1053.69,868.026,229.822
922,1053.69,868.026,229.822
923,1053.69,868.026,229.822
924,1053.69,868.026,229.822
925,1053.69,868.026,229.822
926,954.018,868.026,229.822
927,954.018,868.026,229.822
928,954.018,868.026,229.822
929,945.38,868.026,229.822
930,946.553,868.026,229.822
931,946.553,868.026,229.822
932,946.553,868.026,229.822
933,946.553,868.026,229.822
934,946.553,868.026,229.822
935,946.553,868.026,229.822
936,933.22,868.026,229.822
937,933.22,868.026,229.822
938,933.22,868.026,229.822
939,933.22,868.026,229.822
940,933.22,868.026,229.822
941,933.22,868.026,229.822
942,933.22,868.026,229.822
943,933.22,868.026,229.822
944,933.22,868.026,229.822
945,933.22,868.026,229.822
946,933.22,868.026,229.822
947,933.22,868.026,229.822
948,933.22,868.026,229.822
949,933.22,868.026,229.822
950,933.22,868.026,229.822
951,933.22,868.026,229.822
952,933.22,868.026,229.822
953,933.22,868.026,229.822
954,933.22,868.026,229.822
955,933.22,868.026,229.822
956,933.22,868.026,229.822
957,1105.26,868.026,229.822
958,1103.25,868.026,229.822
959,1032.07,868.026,229.822
960,1032.07,868.026,229.822
961,1032.07,868.026,227.524
962,1032.07,868.026,227.524
963,1032.07,868.026,227.524
964,929.111,868.026,227.524
